Date,Average_Cumulative_Return
2025-01-04 01:20:00+00:00,1.014289589637695
2025-01-04 01:30:00+00:00,1.0141043633853093
2025-01-04 01:40:00+00:00,1.0158408588363483
2025-01-04 01:50:00+00:00,1.0172737627837227
2025-01-04 02:00:00+00:00,1.019901247766186
2025-01-04 02:10:00+00:00,1.0199958600516437
2025-01-04 02:20:00+00:00,1.021387597443182
2025-01-04 02:30:00+00:00,1.0231013264554205
2025-01-04 02:40:00+00:00,1.0226736879843354
2025-01-04 02:50:00+00:00,1.0216270354040442
2025-01-04 03:00:00+00:00,1.022072319783139
2025-01-04 03:10:00+00:00,1.0218432534393929
2025-01-04 03:20:00+00:00,1.0221526888234969
2025-01-04 03:30:00+00:00,1.0226905634540737
2025-01-04 03:40:00+00:00,1.022596996325013
2025-01-04 03:50:00+00:00,1.0220311914699862
2025-01-04 04:00:00+00:00,1.0220796992144616
2025-01-04 04:10:00+00:00,1.0227863683755818
2025-01-04 04:20:00+00:00,1.0220889052371658
2025-01-04 04:30:00+00:00,1.0211628659985226
2025-01-04 04:40:00+00:00,1.021857139439302
2025-01-04 04:50:00+00:00,1.022205674672041
2025-01-04 05:00:00+00:00,1.022467257122871
2025-01-04 05:10:00+00:00,1.022898994826169
2025-01-04 05:20:00+00:00,1.022661532318801
2025-01-04 05:30:00+00:00,1.0225604022187178
2025-01-04 05:40:00+00:00,1.02257701349306
2025-01-04 05:50:00+00:00,1.022604807833907
2025-01-04 06:00:00+00:00,1.0231536351614465
2025-01-04 06:10:00+00:00,1.0228947191944557
2025-01-04 06:20:00+00:00,1.0239142560295484
2025-01-04 06:30:00+00:00,1.023910952875183
2025-01-04 06:40:00+00:00,1.0232939534690293
2025-01-04 06:50:00+00:00,1.0231749723162376
2025-01-04 07:00:00+00:00,1.023587208268281
2025-01-04 07:10:00+00:00,1.0229336111683005
2025-01-04 07:20:00+00:00,1.0228558276462343
2025-01-04 07:30:00+00:00,1.0227603594228607
2025-01-04 07:40:00+00:00,1.0224676480009114
2025-01-04 07:50:00+00:00,1.0223866257437795
2025-01-04 08:00:00+00:00,1.022026696423935
2025-01-04 08:10:00+00:00,1.02238010480675
2025-01-04 08:20:00+00:00,1.0230381875321708
2025-01-04 08:30:00+00:00,1.0226588626253563
2025-01-04 08:40:00+00:00,1.0223723470023383
2025-01-04 08:50:00+00:00,1.0230236317871975
2025-01-04 09:00:00+00:00,1.0242884003347572
2025-01-04 09:10:00+00:00,1.0254846453263138
2025-01-04 09:20:00+00:00,1.0256747737985643
2025-01-04 09:30:00+00:00,1.025947130268129
2025-01-04 09:40:00+00:00,1.0253124367740722
2025-01-04 09:50:00+00:00,1.0246754963732272
2025-01-04 10:00:00+00:00,1.024190269838932
